"","subject","participant","blocknum","trialnum","blockcode","trialcode","response","correct","latency","ppid"
"27632","9205",36,6,26,"Modification3A","PosNegA_TOPCongruentV",44,1,525,"9205"
"27633","9205",36,6,27,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,773,"9205"
"27634","9205",36,6,28,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,636,"9205"
"27635","9205",36,6,29,"Modification3A","PosNegA_TOPCongruentH",50,1,624,"9205"
"27636","9205",36,6,30,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,645,"9205"
"27637","9205",36,6,31,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,409,"9205"
"27638","9205",36,6,32,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,430,"9205"
"27639","9205",36,6,33,"Modification3A","PosNegA_BOTTOMIncongruentH",50,1,451,"9205"
"27640","9205",36,6,34,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,598,"9205"
"27641","9205",36,6,35,"Modification3A","PosNegA_TOPCongruentV",44,1,428,"9205"
"27642","9205",36,6,36,"Modification3A","PosNegA_TOPCongruentH",50,1,521,"9205"
"27643","9205",36,6,37,"Modification3A","PosNegA_TOPIncongruentV",44,1,481,"9205"
"27644","9205",36,6,38,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,1340,"9205"
"27645","9205",36,6,39,"Modification3A","PosNegA_TOPCongruentH",50,1,476,"9205"
"27646","9205",36,6,40,"Modification3A","PosNegA_BOTTOMIncongruentH",50,1,399,"9205"
"27647","9205",36,6,41,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,541,"9205"
"27648","9205",36,6,42,"Modification3A","PosNegA_TOPCongruentH",50,1,501,"9205"
"27649","9205",36,6,43,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,446,"9205"
"27650","9205",36,6,44,"Modification3A","PosNegA_TOPCongruentV",44,1,482,"9205"
"27651","9205",36,6,45,"Modification3A","PosNegA_TOPCongruentV",44,1,421,"9205"
"27652","9205",36,6,46,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,473,"9205"
"27653","9205",36,6,47,"Modification3A","PosNegA_BOTTOMIncongruentV",44,1,412,"9205"
"27654","9205",36,6,48,"Modification3A","PosNegA_BOTTOMIncongruentV",44,1,369,"9205"
"27655","9205",36,6,49,"Modification3A","PosNegA_TOPCongruentV",44,1,376,"9205"
"27656","9205",36,6,50,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,607,"9205"
"27657","9205",36,6,51,"Modification3A","PosNegA_TOPCongruentV",44,1,516,"9205"
"27658","9205",36,6,52,"Modification3A","PosNegA_BOTTOMCongruentV",50,0,533,"9205"
"27659","9205",36,6,53,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,549,"9205"
"27660","9205",36,6,54,"Modification3A","PosNegA_BOTTOMCongruentH",44,0,389,"9205"
"27661","9205",36,6,55,"Modification3A","PosNegA_TOPCongruentV",44,1,571,"9205"
"27662","9205",36,6,56,"Modification3A","PosNegA_TOPCongruentV",44,1,553,"9205"
"27663","9205",36,6,57,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,489,"9205"
"27664","9205",36,6,58,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,443,"9205"
"27665","9205",36,6,59,"Modification3A","PosNegA_TOPCongruentV",44,1,551,"9205"
"27666","9205",36,6,60,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,710,"9205"
"27667","9205",36,6,61,"Modification3A","PosNegA_TOPCongruentV",44,1,591,"9205"
"27668","9205",36,6,62,"Modification3A","PosNegA_TOPCongruentH",50,1,541,"9205"
"27669","9205",36,6,63,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,686,"9205"
"27670","9205",36,6,64,"Modification3A","PosNegA_TOPCongruentV",44,1,567,"9205"
"27671","9205",36,6,65,"Modification3A","PosNegA_TOPCongruentH",50,1,542,"9205"
"27672","9205",36,6,66,"Modification3A","PosNegA_TOPCongruentH",50,1,438,"9205"
"27673","9205",36,6,67,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,674,"9205"
"27674","9205",36,6,68,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,589,"9205"
"27675","9205",36,6,69,"Modification3A","PosNegA_TOPCongruentV",44,1,723,"9205"
"27676","9205",36,6,70,"Modification3A","PosNegA_TOPCongruentH",50,1,515,"9205"
"27677","9205",36,6,71,"Modification3A","PosNegA_TOPCongruentH",50,1,493,"9205"
"27678","9205",36,6,72,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,663,"9205"
"27679","9205",36,6,73,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,594,"9205"
"27680","9205",36,6,74,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,440,"9205"
"27681","9205",36,6,75,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,492,"9205"
"27682","9205",36,6,76,"Modification3A","PosNegA_TOPCongruentH",50,1,494,"9205"
"27683","9205",36,6,77,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,640,"9205"
"27684","9205",36,6,78,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,764,"9205"
"27685","9205",36,6,79,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,563,"9205"
"27686","9205",36,6,80,"Modification3A","PosNegA_TOPCongruentH",50,1,595,"9205"
"27687","9205",36,6,81,"Modification3A","PosNegA_TOPCongruentH",50,1,473,"9205"
"27688","9205",36,6,82,"Modification3A","PosNegA_TOPCongruentH",50,1,443,"9205"
"27689","9205",36,6,83,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,631,"9205"
"27690","9205",36,6,84,"Modification3A","PosNegA_TOPIncongruentH",50,1,460,"9205"
"27691","9205",36,6,85,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,567,"9205"
"27692","9205",36,6,86,"Modification3A","PosNegA_TOPCongruentV",44,1,550,"9205"
"27693","9205",36,6,87,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,789,"9205"
"27694","9205",36,6,88,"Modification3A","PosNegA_TOPCongruentV",44,1,595,"9205"
"27695","9205",36,6,89,"Modification3A","PosNegA_BOTTOMCongruentV",44,1,537,"9205"
"27696","9205",36,6,90,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,649,"9205"
"27697","9205",36,6,91,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,1237,"9205"
"27698","9205",36,6,92,"Modification3A","PosNegA_TOPCongruentH",50,1,801,"9205"
"27699","9205",36,6,93,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,830,"9205"
"27700","9205",36,6,94,"Modification3A","PosNegA_BOTTOMCongruentH",50,1,643,"9205"
"27701","9205",36,6,95,"Modification3A","PosNegA_TOPCongruentV",44,1,503,"9205"
"27702","9205",36,6,96,"Modification3A","PosNegA_TOPCongruentV",44,1,448,"9205"
"27703","9205",36,7,1,"break","break1",0,0,120000,"9205"
"27704","9205",36,8,1,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,533,"9205"
"27705","9205",36,8,2,"Modification4A","PosNegA_TOPCongruentH",50,1,525,"9205"
"27706","9205",36,8,3,"Modification4A","PosNegA_TOPCongruentH",50,1,414,"9205"
"27707","9205",36,8,4,"Modification4A","PosNegA_TOPCongruentV",44,1,411,"9205"
"27708","9205",36,8,5,"Modification4A","PosNegA_TOPCongruentV",44,1,305,"9205"
"27709","9205",36,8,6,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,442,"9205"
"27710","9205",36,8,7,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,470,"9205"
"27711","9205",36,8,8,"Modification4A","PosNegA_TOPCongruentH",50,1,529,"9205"
"27712","9205",36,8,9,"Modification4A","PosNegA_TOPCongruentH",50,1,385,"9205"
"27713","9205",36,8,10,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,447,"9205"
"27714","9205",36,8,11,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,475,"9205"
"27715","9205",36,8,12,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,438,"9205"
"27716","9205",36,8,13,"Modification4A","PosNegA_TOPCongruentV",44,1,994,"9205"
"27717","9205",36,8,14,"Modification4A","PosNegA_TOPCongruentH",50,1,408,"9205"
"27718","9205",36,8,15,"Modification4A","PosNegA_TOPCongruentV",44,1,565,"9205"
"27719","9205",36,8,16,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,541,"9205"
"27720","9205",36,8,17,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,541,"9205"
"27721","9205",36,8,18,"Modification4A","PosNegA_TOPCongruentH",50,1,541,"9205"
"27722","9205",36,8,19,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,1029,"9205"
"27723","9205",36,8,20,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,833,"9205"
"27724","9205",36,8,21,"Modification4A","PosNegA_TOPCongruentH",50,1,413,"9205"
"27725","9205",36,8,22,"Modification4A","PosNegA_TOPCongruentH",50,1,355,"9205"
"27726","9205",36,8,23,"Modification4A","PosNegA_TOPCongruentV",50,0,410,"9205"
"27727","9205",36,8,24,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,639,"9205"
"27728","9205",36,8,25,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,419,"9205"
"27729","9205",36,8,26,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,504,"9205"
"27730","9205",36,8,27,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,441,"9205"
"27731","9205",36,8,28,"Modification4A","PosNegA_TOPCongruentH",50,1,613,"9205"
"27732","9205",36,8,29,"Modification4A","PosNegA_TOPIncongruentV",44,1,371,"9205"
"27733","9205",36,8,30,"Modification4A","PosNegA_TOPCongruentV",44,1,545,"9205"
"27734","9205",36,8,31,"Modification4A","PosNegA_TOPCongruentH",50,1,369,"9205"
"27735","9205",36,8,32,"Modification4A","PosNegA_TOPCongruentV",44,1,376,"9205"
"27736","9205",36,8,33,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,631,"9205"
"27737","9205",36,8,34,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,539,"9205"
"27738","9205",36,8,35,"Modification4A","PosNegA_TOPCongruentH",50,1,483,"9205"
"27739","9205",36,8,36,"Modification4A","PosNegA_TOPCongruentV",44,1,445,"9205"
"27740","9205",36,8,37,"Modification4A","PosNegA_TOPIncongruentH",50,1,601,"9205"
"27741","9205",36,8,38,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,903,"9205"
"27742","9205",36,8,39,"Modification4A","PosNegA_TOPCongruentH",50,1,528,"9205"
"27743","9205",36,8,40,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,689,"9205"
"27744","9205",36,8,41,"Modification4A","PosNegA_TOPCongruentV",44,1,531,"9205"
"27745","9205",36,8,42,"Modification4A","PosNegA_TOPCongruentV",44,1,467,"9205"
"27746","9205",36,8,43,"Modification4A","PosNegA_TOPCongruentV",44,1,398,"9205"
"27747","9205",36,8,44,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,580,"9205"
"27748","9205",36,8,45,"Modification4A","PosNegA_TOPCongruentH",50,1,611,"9205"
"27749","9205",36,8,46,"Modification4A","PosNegA_TOPCongruentV",44,1,536,"9205"
"27750","9205",36,8,47,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,576,"9205"
"27751","9205",36,8,48,"Modification4A","PosNegA_TOPCongruentV",44,1,471,"9205"
"27752","9205",36,8,49,"Modification4A","PosNegA_TOPCongruentH",50,1,633,"9205"
"27753","9205",36,8,50,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,533,"9205"
"27754","9205",36,8,51,"Modification4A","PosNegA_TOPCongruentH",50,1,437,"9205"
"27755","9205",36,8,52,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,513,"9205"
"27756","9205",36,8,53,"Modification4A","PosNegA_TOPCongruentV",44,1,507,"9205"
"27757","9205",36,8,54,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,420,"9205"
"27758","9205",36,8,55,"Modification4A","PosNegA_BOTTOMCongruentV",50,0,609,"9205"
"27759","9205",36,8,56,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,414,"9205"
"27760","9205",36,8,57,"Modification4A","PosNegA_TOPCongruentV",50,0,643,"9205"
"27761","9205",36,8,58,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,527,"9205"
"27762","9205",36,8,59,"Modification4A","PosNegA_TOPIncongruentV",44,1,448,"9205"
"27763","9205",36,8,60,"Modification4A","PosNegA_BOTTOMIncongruentV",44,1,476,"9205"
"27764","9205",36,8,61,"Modification4A","PosNegA_TOPCongruentH",50,1,455,"9205"
"27765","9205",36,8,62,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,554,"9205"
"27766","9205",36,8,63,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,601,"9205"
"27767","9205",36,8,64,"Modification4A","PosNegA_TOPCongruentH",50,1,527,"9205"
"27768","9205",36,8,65,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,567,"9205"
"27769","9205",36,8,66,"Modification4A","PosNegA_TOPCongruentH",50,1,518,"9205"
"27770","9205",36,8,67,"Modification4A","PosNegA_BOTTOMIncongruentH",50,1,551,"9205"
"27771","9205",36,8,68,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,702,"9205"
"27772","9205",36,8,69,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,519,"9205"
"27773","9205",36,8,70,"Modification4A","PosNegA_TOPCongruentH",50,1,520,"9205"
"27774","9205",36,8,71,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,609,"9205"
"27775","9205",36,8,72,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,638,"9205"
"27776","9205",36,8,73,"Modification4A","PosNegA_TOPCongruentV",44,1,450,"9205"
"27777","9205",36,8,74,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,613,"9205"
"27778","9205",36,8,75,"Modification4A","PosNegA_TOPCongruentH",50,1,419,"9205"
"27779","9205",36,8,76,"Modification4A","PosNegA_TOPCongruentH",50,1,671,"9205"
"27780","9205",36,8,77,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,554,"9205"
"27781","9205",36,8,78,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,521,"9205"
"27782","9205",36,8,79,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,594,"9205"
"27783","9205",36,8,80,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,640,"9205"
"27784","9205",36,8,81,"Modification4A","PosNegA_TOPCongruentV",44,1,524,"9205"
"27785","9205",36,8,82,"Modification4A","PosNegA_TOPCongruentV",50,0,389,"9205"
"27786","9205",36,8,83,"Modification4A","PosNegA_TOPCongruentV",44,1,475,"9205"
"27787","9205",36,8,84,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,477,"9205"
"27788","9205",36,8,85,"Modification4A","PosNegA_TOPCongruentV",44,1,464,"9205"
"27789","9205",36,8,86,"Modification4A","PosNegA_TOPIncongruentH",50,1,523,"9205"
"27790","9205",36,8,87,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,996,"9205"
"27791","9205",36,8,88,"Modification4A","PosNegA_TOPCongruentV",44,1,626,"9205"
"27792","9205",36,8,89,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,1663,"9205"
"27793","9205",36,8,90,"Modification4A","PosNegA_TOPCongruentV",44,1,434,"9205"
"27794","9205",36,8,91,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,534,"9205"
"27795","9205",36,8,92,"Modification4A","PosNegA_BOTTOMIncongruentV",44,1,510,"9205"
"27796","9205",36,8,93,"Modification4A","PosNegA_BOTTOMIncongruentH",50,1,471,"9205"
"27797","9205",36,8,94,"Modification4A","PosNegA_BOTTOMCongruentH",50,1,474,"9205"
"27798","9205",36,8,95,"Modification4A","PosNegA_TOPCongruentH",50,1,437,"9205"
"27799","9205",36,8,96,"Modification4A","PosNegA_BOTTOMCongruentV",44,1,465,"9205"
"27800","9205",36,9,1,"Modification5A","PosNegA_TOPCongruentV",44,1,561,"9205"
"27801","9205",36,9,2,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,632,"9205"
"27802","9205",36,9,3,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,533,"9205"
"27803","9205",36,9,4,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,501,"9205"
"27804","9205",36,9,5,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,574,"9205"
"27805","9205",36,9,6,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,429,"9205"
"27806","9205",36,9,7,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,473,"9205"
"27807","9205",36,9,8,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,572,"9205"
"27808","9205",36,9,9,"Modification5A","PosNegA_TOPCongruentV",44,1,603,"9205"
"27809","9205",36,9,10,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,696,"9205"
"27810","9205",36,9,11,"Modification5A","PosNegA_TOPCongruentV",44,1,482,"9205"
"27811","9205",36,9,12,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,477,"9205"
"27812","9205",36,9,13,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,503,"9205"
"27813","9205",36,9,14,"Modification5A","PosNegA_TOPCongruentV",44,1,569,"9205"
"27814","9205",36,9,15,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,519,"9205"
"27815","9205",36,9,16,"Modification5A","PosNegA_TOPCongruentH",50,1,560,"9205"
"27816","9205",36,9,17,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,648,"9205"
"27817","9205",36,9,18,"Modification5A","PosNegA_TOPCongruentH",50,1,459,"9205"
"27818","9205",36,9,19,"Modification5A","PosNegA_TOPCongruentV",44,1,471,"9205"
"27819","9205",36,9,20,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,481,"9205"
"27820","9205",36,9,21,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,460,"9205"
"27821","9205",36,9,22,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,567,"9205"
"27822","9205",36,9,23,"Modification5A","PosNegA_TOPCongruentV",44,1,422,"9205"
"27823","9205",36,9,24,"Modification5A","PosNegA_TOPCongruentH",50,1,427,"9205"
"27824","9205",36,9,25,"Modification5A","PosNegA_TOPCongruentH",50,1,431,"9205"
"27825","9205",36,9,26,"Modification5A","PosNegA_BOTTOMIncongruentV",44,1,420,"9205"
"27826","9205",36,9,27,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,497,"9205"
"27827","9205",36,9,28,"Modification5A","PosNegA_TOPCongruentV",44,1,467,"9205"
"27828","9205",36,9,29,"Modification5A","PosNegA_BOTTOMCongruentV",50,0,509,"9205"
"27829","9205",36,9,30,"Modification5A","PosNegA_TOPCongruentH",50,1,351,"9205"
"27830","9205",36,9,31,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,526,"9205"
"27831","9205",36,9,32,"Modification5A","PosNegA_BOTTOMIncongruentH",50,1,423,"9205"
"27832","9205",36,9,33,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,443,"9205"
"27833","9205",36,9,34,"Modification5A","PosNegA_TOPCongruentV",44,1,527,"9205"
"27834","9205",36,9,35,"Modification5A","PosNegA_TOPCongruentV",44,1,656,"9205"
"27835","9205",36,9,36,"Modification5A","PosNegA_TOPCongruentV",44,1,403,"9205"
"27836","9205",36,9,37,"Modification5A","PosNegA_TOPCongruentV",44,1,401,"9205"
"27837","9205",36,9,38,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,518,"9205"
"27838","9205",36,9,39,"Modification5A","PosNegA_TOPCongruentV",44,1,471,"9205"
"27839","9205",36,9,40,"Modification5A","PosNegA_TOPCongruentV",44,1,353,"9205"
"27840","9205",36,9,41,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,657,"9205"
"27841","9205",36,9,42,"Modification5A","PosNegA_TOPCongruentH",50,1,468,"9205"
"27842","9205",36,9,43,"Modification5A","PosNegA_TOPCongruentH",50,1,455,"9205"
"27843","9205",36,9,44,"Modification5A","PosNegA_BOTTOMIncongruentH",50,1,418,"9205"
"27844","9205",36,9,45,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,519,"9205"
"27845","9205",36,9,46,"Modification5A","PosNegA_TOPCongruentV",44,1,535,"9205"
"27846","9205",36,9,47,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,743,"9205"
"27847","9205",36,9,48,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,591,"9205"
"27848","9205",36,9,49,"Modification5A","PosNegA_TOPCongruentV",44,1,421,"9205"
"27849","9205",36,9,50,"Modification5A","PosNegA_TOPCongruentH",50,1,674,"9205"
"27850","9205",36,9,51,"Modification5A","PosNegA_TOPCongruentH",50,1,469,"9205"
"27851","9205",36,9,52,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,495,"9205"
"27852","9205",36,9,53,"Modification5A","PosNegA_TOPCongruentH",50,1,377,"9205"
"27853","9205",36,9,54,"Modification5A","PosNegA_TOPCongruentV",44,1,528,"9205"
"27854","9205",36,9,55,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,633,"9205"
"27855","9205",36,9,56,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,437,"9205"
"27856","9205",36,9,57,"Modification5A","PosNegA_TOPCongruentH",50,1,417,"9205"
"27857","9205",36,9,58,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,597,"9205"
"27858","9205",36,9,59,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,555,"9205"
"27859","9205",36,9,60,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,635,"9205"
"27860","9205",36,9,61,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,503,"9205"
"27861","9205",36,9,62,"Modification5A","PosNegA_TOPCongruentV",44,1,520,"9205"
"27862","9205",36,9,63,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,449,"9205"
"27863","9205",36,9,64,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,589,"9205"
"27864","9205",36,9,65,"Modification5A","PosNegA_TOPCongruentH",50,1,435,"9205"
"27865","9205",36,9,66,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,551,"9205"
"27866","9205",36,9,67,"Modification5A","PosNegA_TOPCongruentH",50,1,382,"9205"
"27867","9205",36,9,68,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,573,"9205"
"27868","9205",36,9,69,"Modification5A","PosNegA_TOPCongruentH",50,1,363,"9205"
"27869","9205",36,9,70,"Modification5A","PosNegA_TOPCongruentH",50,1,379,"9205"
"27870","9205",36,9,71,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,537,"9205"
"27871","9205",36,9,72,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,465,"9205"
"27872","9205",36,9,73,"Modification5A","PosNegA_TOPIncongruentH",50,1,525,"9205"
"27873","9205",36,9,74,"Modification5A","PosNegA_BOTTOMIncongruentV",44,1,605,"9205"
"27874","9205",36,9,75,"Modification5A","PosNegA_TOPIncongruentV",44,1,467,"9205"
"27875","9205",36,9,76,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,725,"9205"
"27876","9205",36,9,77,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,478,"9205"
"27877","9205",36,9,78,"Modification5A","PosNegA_TOPCongruentH",50,1,465,"9205"
"27878","9205",36,9,79,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,492,"9205"
"27879","9205",36,9,80,"Modification5A","PosNegA_TOPCongruentH",50,1,470,"9205"
"27880","9205",36,9,81,"Modification5A","PosNegA_TOPCongruentV",44,1,409,"9205"
"27881","9205",36,9,82,"Modification5A","PosNegA_BOTTOMCongruentH",44,0,462,"9205"
"27882","9205",36,9,83,"Modification5A","PosNegA_TOPIncongruentH",50,1,521,"9205"
"27883","9205",36,9,84,"Modification5A","PosNegA_TOPCongruentV",44,1,514,"9205"
"27884","9205",36,9,85,"Modification5A","PosNegA_TOPCongruentV",44,1,635,"9205"
"27885","9205",36,9,86,"Modification5A","PosNegA_TOPCongruentV",44,1,607,"9205"
"27886","9205",36,9,87,"Modification5A","PosNegA_TOPCongruentH",44,0,381,"9205"
"27887","9205",36,9,88,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,547,"9205"
"27888","9205",36,9,89,"Modification5A","PosNegA_TOPIncongruentV",44,1,459,"9205"
"27889","9205",36,9,90,"Modification5A","PosNegA_TOPCongruentH",50,1,367,"9205"
"27890","9205",36,9,91,"Modification5A","PosNegA_TOPCongruentH",50,1,405,"9205"
"27891","9205",36,9,92,"Modification5A","PosNegA_BOTTOMCongruentV",44,1,555,"9205"
"27892","9205",36,9,93,"Modification5A","PosNegA_TOPCongruentH",50,1,410,"9205"
"27893","9205",36,9,94,"Modification5A","PosNegA_BOTTOMCongruentH",50,1,495,"9205"
"27894","9205",36,9,95,"Modification5A","PosNegA_TOPCongruentV",44,1,465,"9205"
"27895","9205",36,9,96,"Modification5A","PosNegA_TOPCongruentH",50,1,461,"9205"
"27896","9205",36,10,1,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,597,"9205"
"27897","9205",36,10,2,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,619,"9205"
"27898","9205",36,10,3,"Modification6A","PosNegA_TOPCongruentV",44,1,696,"9205"
"27899","9205",36,10,4,"Modification6A","PosNegA_TOPCongruentV",44,1,490,"9205"
"27900","9205",36,10,5,"Modification6A","PosNegA_BOTTOMIncongruentH",50,1,516,"9205"
"27901","9205",36,10,6,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,629,"9205"
"27902","9205",36,10,7,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,601,"9205"
"27903","9205",36,10,8,"Modification6A","PosNegA_TOPCongruentH",50,1,535,"9205"
"27904","9205",36,10,9,"Modification6A","PosNegA_TOPIncongruentH",50,1,431,"9205"
"27905","9205",36,10,10,"Modification6A","PosNegA_TOPCongruentH",50,1,419,"9205"
"27906","9205",36,10,11,"Modification6A","PosNegA_TOPCongruentV",44,1,472,"9205"
"27907","9205",36,10,12,"Modification6A","PosNegA_BOTTOMIncongruentH",50,1,515,"9205"
"27908","9205",36,10,13,"Modification6A","PosNegA_TOPCongruentV",44,1,660,"9205"
"27909","9205",36,10,14,"Modification6A","PosNegA_TOPCongruentH",50,1,511,"9205"
"27910","9205",36,10,15,"Modification6A","PosNegA_TOPCongruentV",44,1,577,"9205"
"27911","9205",36,10,16,"Modification6A","PosNegA_BOTTOMCongruentV",44,1,799,"9205"
"27912","9205",36,10,17,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,661,"9205"
"27913","9205",36,10,18,"Modification6A","PosNegA_TOPCongruentH",50,1,536,"9205"
"27914","9205",36,10,19,"Modification6A","PosNegA_TOPCongruentH",50,1,520,"9205"
"27915","9205",36,10,20,"Modification6A","PosNegA_TOPCongruentH",50,1,633,"9205"
"27916","9205",36,10,21,"Modification6A","PosNegA_TOPCongruentV",44,1,485,"9205"
"27917","9205",36,10,22,"Modification6A","PosNegA_TOPCongruentV",44,1,599,"9205"
"27918","9205",36,10,23,"Modification6A","PosNegA_TOPIncongruentV",44,1,557,"9205"
"27919","9205",36,10,24,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,724,"9205"
"27920","9205",36,10,25,"Modification6A","PosNegA_BOTTOMCongruentV",44,1,741,"9205"
"27921","9205",36,10,26,"Modification6A","PosNegA_BOTTOMCongruentH",50,1,909,"9205"
"27922","9205",36,10,27,"Modification6A","PosNegA_TOPIncongruentV",44,1,606,"9205"
"27923","9205",36,10,28,"Modification6A","PosNegA_TOPCongruentV",44,1,611,"9205"
"27924","9205",36,10,29,"Modification6A","PosNegA_BOTTOMCongruentV",44,1,657,"9205"
